app,app_id,username,rating,text,text_original,thumbs_up,date,reply,lang,word_count
Gojek,com.gojek.app,Firmansyah 15,1,"pencarian driver sangat lamaa,cs susah dihubungii","pencarian driver sangat lamaaaaaa,cs susah dihubungiii",1,2026-04-20 20:30:05,"Mohon maaf atas kendalanya Kak Firmansyah. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi",id,6
Gojek,com.gojek.app,Iqbal Fadhillah,1,pdhal mah saya selalu dpt trs namun sdh d kecewain saya malah kaga dpt dpt hadeuhh,pdhal mah saya selalu dpt trs namun SDH d kecewain saya malah kaga dpt dpt hadeuhh,1,2026-04-20 20:13:50,,id,16
Gojek,com.gojek.app,Muhammad Faujan,5,"memang gak ada lawan , aplikasi gojek ini..cepat dan mudah digunakan, pelayanan dari gojek pun, memuaskan","memang gak ada lawan , aplikasi gojek ini..cepat dan mudah digunakan, pelayanan dari gojek pun, memuaskan",0,2026-04-20 19:20:36,,id,16
Gojek,com.gojek.app,Kleinea Bruski azal'auki,5,bagus sihh cuman aku sering udah pesen tapi itu kepesen lagi itu buat kita bayar dua kali atau di marahin padahal gw gak pesen dua tapi dateng nya dua,bagus sihh cuman aku sering udah pesen tapi itu kepesen lagi itu buat kita bayar dua kali atau di marahin padahal gw gak pesen dua tapi Dateng nya dua,0,2026-04-20 19:17:52,,id,29
Gojek,com.gojek.app,Johannes siahaan,1,"gocar nya enggak jelas, enggak niat nyari duit apa gimana, sudah dekat tapi malah pergi menjauh, mutar mutar gak jelas, setengah jam kemudian di batalkan. buang buang waktu. hama","gocar nya enggak jelas, enggak niat nyari duit apa gimana, sudah dekat tapi malah pergi menjauh, mutar mutar gak jelas, setengah jam kemudian di batalkan. buang buang waktu. hama",1,2026-04-20 19:02:10,"Hai Kak Johannes, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Melodi
",id,29
Gojek,com.gojek.app,arif adi (adi),5,apk sangat luar biasa aku suka,apk sangat luar biasa aku suka,0,2026-04-20 18:02:21,,id,6
Gojek,com.gojek.app,Parlin,1,apk ojol ampas dimap nya bnyak driver nya ga jam rawan ga cuaca buruk pas dibooking susah minta kali ga ada driver nya menerima bnyak ko driver ga jam sibuk pun susah nungguin smpai ke cancel tetap aja ga mau dapat driver nya,apk ojol ampas dimap nya bnyak driver nya ga jam rawan ga cuaca buruk pas dibooking susah minta kali ga ada driver nya menerima bnyak ko driver ga jam sibuk pun susah nungguin smpai ke cancel tetap aja ga mau dapat driver nya,1,2026-04-20 17:42:09,"Mohon maaf atas kendalanya Kak Parlin. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi
",id,43
Gojek,com.gojek.app,Sri susanti,5,pengalaman saya selama pakai gojek-transportasi semua nya sudah oke,pengalaman saya selama pakai Gojek-Transportasi semua nya sudah oke 👍🙏,0,2026-04-20 17:15:21,,id,9
Gojek,com.gojek.app,Vino Erdias,1,"aktifinn fitur gopay later saya dong , gimana deh ? maasa udh 2 tahun ga bisa di aktifin lagi","aktifinn fitur gopay later saya dong , gimana deh ? maasa udh 2 tahun ga bisa di aktifin lagi",1,2026-04-20 17:10:10,"Hai Kak Vino, mohon maaf atas ketidaknyamanannya. Terkait laporan kamu sudah selesai ditindaklanjuti pada tiket nomor 240639800. Kamu dapat melakukan pengecekkan di menu My Ticket aplikasi Gojek kamu ya. ^Mita",id,19
Gojek,com.gojek.app,Ncy Gunawan,5,"cepat, tepat, bersih, sopan, salam, sopan,santun, murah","cepat, tepat, bersih, sopan, salam, sopan,santun, murah",0,2026-04-20 16:39:49,,id,7
Gojek,com.gojek.app,Nur Yani,4,"sangat membantu sekali apalagi klo urgency pergi"" mendadak pas gk ada motor","sangat membantu sekali apalagi klo urgency pergi"" mendadak pas gk ada motor",0,2026-04-20 16:39:45,,id,12
Gojek,com.gojek.app,Dodi Kristiyanto (Dodi),1,driver mobil nya pada ga mau ambil penumpang dengan alesan krn kejauhan..,driver mobil nya pada ga mau ambil penumpang dengan alesan Krn kejauhan...,1,2026-04-20 16:25:48,"Mohon maaf atas kendalanya Kak Dodi. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melodi",id,12
Gojek,com.gojek.app,Zenal Deden,5,"pertama kali pesen gojek, masih belibet","pertama kali pesen gojek, masih belibet",0,2026-04-20 16:21:47,,id,6
Gojek,com.gojek.app,Erning Wardani,2,"gopay later buat bayar listrik biasanya sekali foto langsung bisa, ini sampe 3x gagal teross, waktu masuk lagi, malah dibilang ""kesalahan data"" dan gak bisa dipake lagi sampe 1x24jam, tambah lama tambah ribet, padahal dulu juga gak pake foto aman2 aja, dan gak pernah telat bayar.","gopay later buat bayar listrik biasanya sekali foto langsung bisa, ini sampe 3x gagal teross, waktu masuk lagi, malah dibilang ""kesalahan data"" dan gak bisa dipake lagi sampe 1x24jam, tambah lama tambah ribet, padahal dulu juga gak pake foto aman2 aja, dan gak pernah telat bayar.",11,2026-04-20 16:06:46,"Hai Kak Erning, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-26-110-0931-34711 di subjek email, ya. Terima kasih. ^Melodi",id,46
Gojek,com.gojek.app,Mafruhatus Shiyamah,5,pelayanan oke dan senang nyampe dg selamat,pelayanan oke dan senang nyampe dg selamat,0,2026-04-20 16:03:32,,id,7
Gojek,com.gojek.app,Anti Satriyan,5,"untuk layanan gofood, pada saat mrk tidak punya cukup uang, seringkali mrk minta pemberi order melalukan cancel orderan. padahal setahu sy gojek telah menerapkan sistem pembelian makanan gofood maksimal rp.1 jt. sering di angka orderan rp.300 ribu, mrk minta sy cancel orderannya dengan alasan uang mrk tdk cukup. lantas kenapa bukan mrk saja yg cancel orderannya? krn kan sy harus tulis ulang apa saja pesanan sy kalau sy yg cancel.","untuk layanan gofood, pada saat mrk tidak punya cukup uang, seringkali mrk minta pemberi order melalukan cancel orderan. Padahal setahu sy gojek telah menerapkan sistem pembelian makanan gofood maksimal Rp.1 jt. Sering di angka orderan rp.300 ribu, mrk minta sy cancel orderannya dengan alasan uang mrk tdk cukup. Lantas kenapa bukan mrk saja yg cancel orderannya? Krn kan sy harus tulis ulang apa saja pesanan sy kalau sy yg cancel.",0,2026-04-20 16:03:32,,id,70
Gojek,com.gojek.app,Sugiarto Banjarmasin,5,"banyakin lg ya promonya,biar ak lebih betah pesan di gojek thx","Banyakin lg ya promonya,biar ak lebih betah pesan di Gojek thx",0,2026-04-20 15:46:52,,id,11
Gojek,com.gojek.app,abiummi hamisyajiwa,5,oke saya selalu memilih gojek untuk angkutan saya,oke saya selalu memilih gojek untuk angkutan saya,0,2026-04-20 15:20:35,,id,8
Gojek,com.gojek.app,KrRi5tiN4 Queen.125,5,"aman. harga terjangkau.. proses cepat,","aman. harga terjangkau.. proses cepat,",0,2026-04-20 15:17:55,,id,5
Gojek,com.gojek.app,Dian B,2,"hari ini kali kedua saya dibohongi oleh driver , sudah diorder dan driver menyatakan kesediaan menjemput tapi setelah ditunggu pada waktu yang telah disepakati malah tidak dijemput padahal terpantau driver bergerak namun itu hanya settingan trik murahan oknum driver yang malas menjemput tapi mengharapkan pembatalan demi uang 3k, sangat disayangkan demi uang segitu menghalalkan sgl cara, rendah banget adabnya, tlg pihak gojek menertibkan para driver nakal , terimakasih","hari ini kali kedua saya dibohongi oleh driver , sudah diorder dan driver menyatakan kesediaan menjemput tapi setelah ditunggu pada waktu yang telah disepakati malah tidak dijemput padahal terpantau driver bergerak namun itu hanya settingan trik murahan oknum driver yang malas menjemput tapi mengharapkan pembatalan demi uang 3k, sangat disayangkan demi uang segitu menghalalkan sgl cara, rendah banget adabnya, tlg pihak gojek menertibkan para driver nakal , terimakasih",1,2026-04-20 15:13:45,"Hai Kak Dian, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi",id,68
Gojek,com.gojek.app,Ama,4,"saran, buat gojek cantumkan alasan dong kenapa orderan saya di cancel kalo gofood dan siapa yang nge cancel.. kan saya udah lama nunggu yak, ternyata malah di cancel","saran, buat gojek cantumkan alasan dong kenapa orderan saya di cancel kalo gofood dan siapa yang nge cancel.... kan saya udah lama nunggu yak, ternyata malah di cancel 😞",1,2026-04-20 14:42:24,,id,28
Gojek,com.gojek.app,Edisetiawan83 Setiawan,1,stiap pesan gk prnh dpt,stiap pesan GK prnh dpt 🤦🤦,1,2026-04-20 14:19:51,"Mohon maaf atas kendalanya Kak Edisetiawan83. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mita",id,5
Gojek,com.gojek.app,dilah saja,5,bagus cepat dapat menghemat waktu,Bagus cepat dapat menghemat waktu,0,2026-04-20 14:06:38,,id,5
Gojek,com.gojek.app,riko royyanto,1,sangat tidak rekomendasi buat jadi usaha sampingan,sangat tidak rekomendasi buat jadi usaha sampingan,1,2026-04-20 14:00:55,,id,7
Gojek,com.gojek.app,Juliandi Hariyanto,1,"saya lupa bayar, baru telat 1 hari sudah di kejar seperti teroris..","Saya Lupa bayar, baru telat 1 hari sudah di kejar seperti teroris...",1,2026-04-20 13:48:11,"Hai Kak Juliandi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan terkait layanan GoPay Pinjam, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com. ^Mita",id,12
Gojek,com.gojek.app,Ratno Texco,5,"ya enak aja, tinggal duduk sampai tujuan","ya enak aja, tinggal duduk sampai tujuan",0,2026-04-20 13:46:17,,id,7
Gojek,com.gojek.app,Aqila Khariana,1,ini terakhir gw pake apk ini.. mengecewakan susah banget dapat pengemudi. padahal di depan mata banyak banget pengemudi,Ini terakhir gw pake apk ini.. Mengecewakan susah banget dapat pengemudi. Padahal di depan mata banyak banget pengemudi 😡,1,2026-04-20 13:40:44,"Mohon maaf atas kendalanya Kak Aqila. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mita",id,18
Gojek,com.gojek.app,Azwin Konfeksidansablon,5,"aplikasi nya mudah di gunakan, simple dan lengkap","aplikasi nya mudah di gunakan, simple dan lengkap",0,2026-04-20 13:40:19,,id,8
Gojek,com.gojek.app,Indah inayah,5,"selama pake gojek bagus aja kok, pelayanan nya driver nya jg ramah""","selama pake gojek bagus aja kok, pelayanan nya driver nya jg ramah""",0,2026-04-20 13:39:52,,id,12
Gojek,com.gojek.app,Ni Made Shinta Hardiyanti bendesemas,5,satu aplikasi yang paling bagus banget saya suka belanja dan pergi kemana saja.,Satu aplikasi yang paling bagus banget saya suka belanja dan pergi kemana saja.,0,2026-04-20 13:27:30,,id,13
Gojek,com.gojek.app,Dimar Dimar,3,"shock breaker banyak yg mati , jarak jauh pinggang sakit semua.","shock breaker banyak yg mati , jarak jauh pinggang sakit semua.",0,2026-04-20 13:22:52,"Hai Kak Dimar, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Motor driver tidak nyaman"" pada kolom pencarian ya. ^Mita",id,11
Gojek,com.gojek.app,Safiq Adiba,5,saya selama memakai jasa gopood tidak pernah kecewa,saya selama memakai jasa gopood tidak pernah kecewa👍🏻,0,2026-04-20 13:03:38,,id,8
Gojek,com.gojek.app,nada nazihah,1,mab gojek dan gopay gak amanah pengembalian dana tidak di lakukan,MAB gojek dan gopay gak amanah pengembalian dana tidak di lakukan,1,2026-04-20 12:50:43,"Hai Kak Nada, mohon maaf atas kendala yang kamu alami terkait pengembalian dana. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-26-110-0606-11093 di subjek email, ya. Terima kasih. ^Mita",id,11
Gojek,com.gojek.app,Fairuz Aliya Fachira,4,"aplikasi ini sangatt membantu saya kapanpun dan dimanapunn, meski kdang dpat driver yg diemm terus sepanjang jalan, but it's okeyy.","aplikasi ini sangatt membantu saya kapanpun dan dimanapunn, meski kdang dpat driver yg diemm terus sepanjang jalan, but it's okeyy.",1,2026-04-20 12:37:09,,id,20
Gojek,com.gojek.app,Hesti Wahyu,5,"sangat membantu utk transportasi sy,harga jg bersahabat","sangat membantu utk transportasi sy,harga jg bersahabat",0,2026-04-20 11:47:26,,id,7
Gojek,com.gojek.app,Sariv Udin,4,"saya kasih bintang 4 karena kemaren saya pesen go car . dan dpt driver . tari bin banda . plat b1271efr. dan driver ini omonganya gk karuan. ngmong t..l, gb..g dll. saya pesen dari kali dere ke kosambi dg ongkos 115.di tengah perjalan omonganya langsung keluar smua. dn dia langsung minta cancel gojek, di situ. takut di kasih bintang 1 kali , tapi masih dri pda ricuh ikiti sja keinginanya. alhamdulillah ttp di anter smpe lok tjuan cm posisi sdh di cancel. cm berbagi pengalaman smga gk smua","saya kasih bintang 4 karena kemaren saya pesen go car . dan dpt driver . tari bin banda . plat B1271EFR. dan driver ini omonganya gk karuan. ngmong t...l, gb...g dll. saya pesen dari kali dere ke kosambi dg ongkos 115.di tengah perjalan omonganya langsung keluar smua. dn dia langsung minta cancel gojek, di situ. takut di kasih bintang 1 kali😁 , tapi masih dri pda ricuh ikiti sja keinginanya. alhamdulillah ttp di anter smpe lok tjuan cm posisi sdh di cancel. cm berbagi pengalaman smga gk smua",0,2026-04-20 10:49:50,,id,88
Gojek,com.gojek.app,Arsil Prayoga,5,sy cuma memberi bintang untuk pertama kali sama gojek,sy cuma memberi bintang untuk pertama kali sama gojek,0,2026-04-20 10:24:35,,id,9
Gojek,com.gojek.app,khusnul khotimah,1,"skrng lama bgt dpt drivernya kalau pesen gofood pake pengiriman biasa. giliran pake yg instan langsung dpt driver. sorry mau ganti aja pake shopeefood, murah, banyak promo, cepet, gesit!","skrng lama bgt dpt drivernya kalau pesen gofood pake pengiriman biasa. giliran pake yg instan langsung dpt driver. sorry mau ganti aja pake shopeefood, murah, banyak promo, cepet, gesit!",1,2026-04-20 10:22:27,"Mohon maaf atas kendalanya Kak Khusnul. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mita",id,29
Gojek,com.gojek.app,Indra Igun,3,saya pengguna setia gojek..cm akhir2 ini setiap pesen gojek searching driver selalu lama dan dpt driver yg jauh..pdhl d sekitar saya byk driver yg dekat..jd waktu saya aga terbuang percuma.. mohon diperhatikan.. terimakasih.. tambah lg skrg kl pesan gofood dpt driver nya jg lama bgt menghabiskan waktu makan siang saya,saya pengguna setia gojek...cm akhir2 ini setiap pesen gojek searching driver selalu lama dan dpt driver yg jauh....pdhl d sekitar saya byk driver yg dekat...jd waktu saya aga terbuang percuma.... mohon diperhatikan.... terimakasih.... tambah lg skrg kl pesan gofood dpt driver nya jg lama bgt menghabiskan waktu makan siang saya,1,2026-04-20 09:56:39,"Mohon maaf atas kendalanya Kak Indra. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mita",id,50
Gojek,com.gojek.app,Yanti Yunus,5,drivernya gercep. titik lokasi cocok. promonya mantap,drivernya gercep. titik lokasi cocok. promonya mantap,0,2026-04-20 09:47:26,,id,7
Gojek,com.gojek.app,Kaffa Khoiri,5,"suka, aku anak sekolah jadi suka pake harga 7rb, walaupun harga nya 7rb tapi tetap profesional","suka, aku anak sekolah jadi suka pake harga 7rb, walaupun harga nya 7rb tapi tetap profesional",0,2026-04-20 09:22:31,,id,16
Gojek,com.gojek.app,Achmad zaenal Arif,5,alhamdulillah cepat dan ramah,alhamdulillah cepat dan ramah 👍,0,2026-04-20 09:12:49,,id,4
Gojek,com.gojek.app,Andina Nur Hamidah,3,"demi apapunn, gak bisa chat driver. pas chat ceklis 1 aja atau malah gak kekirim samsek. di tambah lemot, dan sering di kasih driver yang jauh2 jadi sering di cancel.","demi apapunnn, gak bisa chat driver. pas chat ceklis 1 aja atau malah gak kekirim samsek. di tambah lemot, dan sering di kasih driver yang jauh2 jadi sering di cancel.",2,2026-04-20 08:52:29,"Hai Kak Andina, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Mita",id,30
Gojek,com.gojek.app,Rangga Derlen,5,sangat muda dan gampang di akses.,sangat muda dan gampang di akses.,0,2026-04-20 08:06:48,,id,6
Gojek,com.gojek.app,Abdul Rohman,1,"jelek aplikasi nya,apk gojek kalo ke daerah yang agak pelosok gamau mereka,maunya yang kota harga mahal,giliran harga murah mah gamau apk gojek ma padahal kan harga dari sana nya","jelek aplikasi nya,apk gojek kalo ke daerah yang agak pelosok gamau mereka,maunya yang kota harga mahal,giliran harga murah mah gamau apk gojek ma padahal kan harga dari sana nya👎👎👎👎",1,2026-04-20 07:46:09,"Mohon maaf atas kendalanya Kak Abdul. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mita",id,29
Gojek,com.gojek.app,barra filter,4,selama ini merasa puas bget,selama ini merasa puas bget,0,2026-04-20 07:06:33,,id,5
Gojek,com.gojek.app,Anisa Anisa,3,"bagus sih, tapi sayang nya setiap saya pesen gojek selalu ga ada yg dapat.. saya bhkan jdi kdng' g masuk sekolah krna ini..","bagus sih, tapi sayang nya setiap saya pesen gojek selalu ga ada yg dapat... saya bhkan jdi kdng' g masuk sekolah krna ini..",1,2026-04-20 06:17:44,"Mohon maaf atas kendalanya Kak Anisa. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pengantaran di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mita",id,23
Gojek,com.gojek.app,Novilia Wulandari Kristiani Yosefa,1,sekarang kode promo motor dan mobil tidak bisa,Sekarang kode promo motor dan mobil tidak bisa,1,2026-04-20 05:26:20,"Hai Kak Novilia, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengikuti syarat & ketentuan yang berlaku, kode voucher yang dimasukkan sudah sesuai. Jika masih tidak bisa, silakan laporkan hal ini melalui halaman Bantuan > ketik ""Tidak bisa menukarkan kode promo"" di kolom pencarian > pilih artikel dan lengkapi form-nya. ^Mita",id,8
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,email di hack pakai beli bareng di tokopedia. dan app tokopedia ga bisa bantu malah akun sy di blokir.. minta surat lapor polisi padahal sudah sy lampirkan dr awal penjahatnya pakai no hp beda tp email sy di pakai. tokopedia memblokir acct saya. tokopedia sangat absur kerjanya salah sasaran respon sangat slow tidak tanggung jwb cuci tangan pesan brg dr toped ga bisa lacak .. terima kasih patner shep dgn tokped sejak thn 2024 berakhir sudha pake app lain yg aman,Email di hack pakai beli bareng di Tokopedia. dan app Tokopedia ga bisa bantu malah akun sy di blokir.... minta surat lapor polisi padahal sudah sy lampirkan dr awal penjahatnya pakai no HP beda tp email sy di pakai. Tokopedia memblokir acct saya. Tokopedia sangat absur kerjanya salah sasaran respon sangat slow tidak tanggung jwb cuci tangan pesan brg dr toped ga bisa lacak ... Terima kasih patner shep dgn tokped sejak thn 2024 berakhir sudha pake app lain yg aman,0,2026-05-30 17:02:36,,id,81
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,"susah nya masuk aplikasi ini ,slalu kluar sendiri, liat ulasan kok byk yg tdk di tanggapi, gak ada respon","susah nya masuk aplikasi ini ,slalu kluar sendiri, liat ulasan kok byk yg tdk di tanggapi, gak ada respon",0,2026-05-30 16:00:22,,id,19
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,pengalaman belanja lewat aplikasi ini .. barang belum sampai di rumah sesuai alamat dan sesuai ketentuan batas pengiriman. ajukan komplain tapi dengan solusi sepihak dari admin komplain dianggap selesai. ajukan komplain lagi diminta nunggu 15 hari lagi tanpa kepastian. sebagai pembeli sangat dirugikan .. tokopedia lebih berpihak pada penjual tapi mengabaikan hak pembeli yg sudah bayar tapi tidak terima barang dan dianggap aetuju dengan solusi sepihak tokopedia,pengalaman belanja lewat aplikasi ini ... barang belum sampai di rumah sesuai alamat dan sesuai ketentuan batas pengiriman. ajukan komplain tapi dengan solusi sepihak dari Admin komplain dianggap selesai. ajukan komplain lagi Diminta nunggu 15 hari lagi tanpa kepastian. Sebagai pembeli sangat dirugikan ... Tokopedia lebih berpihak pada penjual tapi mengabaikan hak pembeli yg sudah bayar tapi tidak terima barang dan dianggap aetuju dengan solusi sepihak Tokopedia,0,2026-05-30 14:52:02,,id,67
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,"10 tahun saya jualan, akhirnya saya memilih berhenti berjualan di toped tiktokshop.. penjual selalu rugi dengan aturan ruwet marketplace.. potongan biaya besar sekali.. dan isinyaa pembeli penipu dan maling,, tiktok sarang maling maling dan pungli..","10 tahun saya jualan, akhirnya saya memilih berhenti berjualan di toped tiktokshop.. penjual selalu rugi dengan aturan ruwet marketplace.. potongan biaya besar sekali.. dan isinyaa pembeli penipu dan maling,, tiktok sarang maling maling dan pungli..🤣🤣🤣",0,2026-05-30 14:49:28,,id,35
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,"kasih 1 aja dulu sebelum masalah nya belum di selesaikan, aneh bgt paylater ga bisa, gopin bisanya s.x doang, udh lunas malah ga bisa make lagi.","kasih 1 aja dulu sebelum masalah nya belum di selesaikan, aneh bgt paylater ga bisa, gopin bisanya s.x doang, udh lunas malah ga bisa make lagi.",0,2026-05-30 14:40:05,,id,26
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,kenapa tombol bagikan .. gak jadi !!,Kenapa Tombol Bagikan .... Gak Jadi !!!,0,2026-05-30 13:45:47,,id,7
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,belanja paling ribet dan ngak recoment banget.. aplikasi sampah..,belanja paling ribet dan ngak recoment banget........ aplikasi sampah....,0,2026-05-30 13:44:32,,id,9
Tokopedia,com.tokopedia.tkpd,Pengguna Google,5,utk belanja bagus murah2 hrgny,utk belanja bagus murah2 hrgny,0,2026-05-30 13:38:28,,id,5
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,harganya dimurah murahin. begitu mau co langsung harga sesungguhnya yang mahal keluar. kayanya habis ini ditinggal penggunanya semua,Harganya dimurah murahin. Begitu mau CO langsung harga sesungguhnya yang mahal keluar. Kayanya habis ini ditinggal penggunanya semua,0,2026-05-30 13:29:37,,id,18
Tokopedia,com.tokopedia.tkpd,Pengguna Google,5,"kalau selagi masih bagus, bintang akan tetap 5. aku tidak merasa puas, karna aku pernah kecewa.","kalau selagi masih bagus, bintang akan tetap 5. aku tidak merasa puas, karna aku pernah kecewa.",0,2026-05-30 13:23:08,,id,16
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,"habis2in waktu milih barang, akhir2nya harga berubah waktu check out","habis2in waktu milih barang, akhir2nya harga berubah waktu check out",0,2026-05-30 13:22:09,,id,10
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,promonya gede tapi dipakai ga bisa sama aja juga bohong,Promonya gede tapi dipakai ga bisa sama aja juga bohong,0,2026-05-30 13:14:05,,id,10
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,"dikasih promo sendiri, dibatalkan sendiri kacau kalau cari pelanggan modelan gini","dikasih promo sendiri, dibatalkan sendiri kacau kalau cari pelanggan modelan gini",0,2026-05-30 13:05:57,,id,11
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,aplikasi ga mampu kasih diskon sok gaya2an kasih diskon,aplikasi ga mampu kasih diskon sok gaya2an kasih diskon,0,2026-05-30 12:59:46,,id,9
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,"jelek,aneh,ada voucher tapi ga bisa di pake","jelek,aneh,ada voucher tapi ga bisa di pake",0,2026-05-30 12:37:51,,id,7
Tokopedia,com.tokopedia.tkpd,Pengguna Google,5,semoga toko ijo ini seperti kaya toko di oren ada pinjaman darurat nya spinjam,semoga toko ijo ini seperti kaya toko di oren ada pinjaman darurat nya SPinjam,0,2026-05-30 12:20:08,,id,14
Tokopedia,com.tokopedia.tkpd,Pengguna Google,1,vocher ga bisa di pakai mau bayar susah jadinyaa jadi niat ngasih vocher apa engga si saya pengguna baru,vocher ga bisa di pakai mau bayar susah jadinyaa jadi niat ngasih vocher apa engga si saya pengguna baru,0,2026-05-30 11:54:21,,id,19
Tokopedia,com.tokopedia.tkpd,Pengguna Google,2,"ongkir nya mahal abiszz padahal pengguna baru loh yaa harga nya serba 100 perak pas di pesan behh ongkir nya sampe 68rb itu kebelet haji atau apa?? ""ekslusif pelanggan baru"" prett paling bener mesen di tiktok/shopee ongkir nya jinak semua ga ganas","ongkir nya mahal abiszzzz padahal pengguna baru loh yaaa harga nya serba 100 perak pas di pesan behh ongkir nya sampe 68rb itu kebelet haji atau apa??? ""ekslusif pelanggan baru"" pretttt paling bener mesen di tiktok/shopee ongkir nya jinak semua ga ganas",0,2026-05-30 11:30:10,,id,42
Tokopedia,com.tokopedia.tkpd,Pengguna Google,2,"servernya error mulu, udah 1 bulan saya jadi males buka aplikasinya","Servernya error mulu, udah 1 bulan saya jadi males buka aplikasinya",0,2026-05-30 10:44:44,,id,11
