app,app_id,username,rating,text,thumbs_up,date,reply
Gojek,com.gojek.app,Pengguna Google,5,suka,0,2026-05-13 10:19:11,
Gojek,com.gojek.app,Pengguna Google,5,bagus dan cepat dapatnya,0,2026-05-13 10:10:47,
Gojek,com.gojek.app,Pengguna Google,5,on time yang aku suka sama Gopay,0,2026-05-13 10:08:36,
Gojek,com.gojek.app,Pengguna Google,5,Menjadi mudah mendapatkan transportasi,0,2026-05-13 10:02:27,
Gojek,com.gojek.app,Pengguna Google,3,coba dulu,0,2026-05-13 10:02:07,
Gojek,com.gojek.app,Pengguna Google,5,bagus,0,2026-05-13 09:56:00,
Gojek,com.gojek.app,Pengguna Google,5,bagusss banget,0,2026-05-13 09:47:38,
Gojek,com.gojek.app,Pengguna Google,5,baik,0,2026-05-13 09:45:20,
Gojek,com.gojek.app,Pengguna Google,5,sangat memuaskan,0,2026-05-13 09:42:21,
Gojek,com.gojek.app,Pengguna Google,5,order cepat ditanggapi driver pengalaman,0,2026-05-13 09:38:43,
Gojek,com.gojek.app,Pengguna Google,5,praktis dan murah,0,2026-05-13 09:22:45,
Gojek,com.gojek.app,Pengguna Google,5,kenapa aplikasi gojek tidak bisa muncul di layar utama setelah di download?,0,2026-05-13 09:15:43,
Gojek,com.gojek.app,Pengguna Google,5,"membantu banget kalo pulsek ngga ada yg jemput, gojek serasa pacar soal nya anter jemput tiap hari walaupun boncos wkwkkw",0,2026-05-13 09:04:14,
Gojek,com.gojek.app,Pengguna Google,5,Lama bwanget... sih bosan nunggu......,0,2026-05-13 08:57:29,"Hai Moty Lia, terima kasih karena telah memberitahukan hal ini kepada kami. Kami akan memberikan pengarahan kepada Driver agar hal ini tidak terjadi lagi. Mohon kirimkan detail order Anda melalui e-mail ke customerservice@go-jek.com agar kami dapat menindaklanjuti permasalahan ini."
Gojek,com.gojek.app,Pengguna Google,5,untuk pagi ini harus 3 kali order baru bisa stlh pilih prioritas,0,2026-05-13 08:27:53,
Gojek,com.gojek.app,Pengguna Google,5,mantap,0,2026-05-13 08:23:47,
Gojek,com.gojek.app,Pengguna Google,5,okelah,0,2026-05-13 08:09:13,
Gojek,com.gojek.app,Pengguna Google,2,saya lagi naik goride masa saya pesan makanan tiba2 masa pencet makanan aneh...sistem mu aneh gojek,2,2026-05-13 07:50:48,"Hai Kak Kurnia, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,1,gila dapet driver yg jemput jaraknya 10 KM. Ini sehat?,1,2026-05-13 07:48:01,"Hai Kak Azzie Zie, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,manjay (Aman Jaya),0,2026-05-13 07:36:10,
Gojek,com.gojek.app,Pengguna Google,4,lemot aplikasinya..loading trus,0,2026-05-13 07:27:13,
Gojek,com.gojek.app,Pengguna Google,3,"skr banyak driver yg ga kasih kabar mnta kita yg cancel... pagi ini udh 2 driver dpt bgitu, telat kerja gara gata gitu",1,2026-05-13 07:09:56,"Hai Kak, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver meminta pesanan dibatalkan"" pada kolom pencarian ya. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,mantap,0,2026-05-13 06:59:10,
Gojek,com.gojek.app,Pengguna Google,5,Sangat membantu,0,2026-05-13 06:46:07,
Gojek,com.gojek.app,Pengguna Google,5,ok,0,2026-05-13 06:40:25,
Gojek,com.gojek.app,Pengguna Google,1,driver mu aneh saya pernah pesan gojek bukannya makin deket malah makin jauh gojeknya dan udh nunggu lama malah tetep makin jauh,1,2026-05-13 06:23:08,"Hai Kak, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,1,verifikasi wajah berulang kali gagal..lebih bagus pakai maxim atau grab aja,1,2026-05-13 06:12:25,"Hai Kak Teddy, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gojek.com dan cantumkan kode psr-26-133-2340-00955 pada subjek email. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,membantu untuk berpergian,0,2026-05-13 05:47:25,
Gojek,com.gojek.app,Pengguna Google,2,"percuma pake pencarian cepat setengah jam lebih belom dapet, apa drivernya so pada kaya apa gimana ini segala banget batalin orderan lebih dari 5 kali dibatalin",1,2026-05-13 05:01:12,"Hai Kak Ahmad, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Melodi
"
Gojek,com.gojek.app,Pengguna Google,5,gojek amat sangat membantu,0,2026-05-13 04:37:13,
Gojek,com.gojek.app,Pengguna Google,5,tolong di kasih QRIS dong untuk metode pembayaran,0,2026-05-13 04:22:14,
Gojek,com.gojek.app,Pengguna Google,1,ga jelas ..top up saldo gopay ga masuk.,1,2026-05-13 02:09:10,
Gojek,com.gojek.app,Pengguna Google,5,bagus sih yaa oke lah,0,2026-05-13 01:36:43,
Gojek,com.gojek.app,Pengguna Google,5,mantap membantu sekali,0,2026-05-13 01:35:55,
Gojek,com.gojek.app,Pengguna Google,5,oke joss,0,2026-05-13 00:31:32,
Gojek,com.gojek.app,Pengguna Google,5,verifikasi gocar kenapa lama banget ya,0,2026-05-12 23:57:47,
Gojek,com.gojek.app,Pengguna Google,5,memuaskan,0,2026-05-12 23:46:10,
Gojek,com.gojek.app,Pengguna Google,5,bagus 👈🏻,0,2026-05-12 22:47:41,
Gojek,com.gojek.app,Pengguna Google,5,sangat membantu,0,2026-05-12 22:25:33,
Gojek,com.gojek.app,Pengguna Google,5,membantu saat genting,0,2026-05-12 22:24:59,
Gojek,com.gojek.app,Pengguna Google,5,OK 👍👍,0,2026-05-12 21:35:41,
Gojek,com.gojek.app,Pengguna Google,1,Orderan makin tidak merata,1,2026-05-12 21:30:42,
Gojek,com.gojek.app,Pengguna Google,5,terjamin bangett,0,2026-05-12 19:56:44,
Gojek,com.gojek.app,Pengguna Google,5,"sumpah enk bgt pke aplikasi ini,driver nya cekatan",0,2026-05-12 19:13:28,
Gojek,com.gojek.app,Pengguna Google,5,sangat membantu saat urgen,0,2026-05-12 18:54:18,
Gojek,com.gojek.app,Pengguna Google,5,membantu banget,0,2026-05-12 18:53:35,
Gojek,com.gojek.app,Pengguna Google,4,limit transaksinya ditambah lagi dong masak sebulan cuma 40 jt bikin kek 100 jt,0,2026-05-12 18:46:42,
Gojek,com.gojek.app,Pengguna Google,5,mantap sesuai titik,0,2026-05-12 18:45:05,
Gojek,com.gojek.app,Pengguna Google,5,ok,0,2026-05-12 18:39:51,
Gojek,com.gojek.app,Pengguna Google,5,mantap,0,2026-05-12 18:34:19,
Gojek,com.gojek.app,Pengguna Google,5,bagus syekali 👍🏻,0,2026-05-12 18:31:05,
Gojek,com.gojek.app,Pengguna Google,5,luvv bgt,0,2026-05-12 18:15:00,
Gojek,com.gojek.app,Pengguna Google,5,mantab,0,2026-05-12 18:11:29,
Gojek,com.gojek.app,Pengguna Google,5,good,0,2026-05-12 18:10:57,
Gojek,com.gojek.app,Pengguna Google,1,"saya kasih bintang 1 karna gara2 kalian saya di marahi driver, saya gak pesan gocar, tapi tau2 ada pesanan di hp saya",1,2026-05-12 18:09:07,"Hai Kak Arvi, mohon maaf atas ketidaknyamanannya. Terkait laporanmu, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Melaporkan transaksi yang tidak dikenal"" di kolom pencarian > isi form yang ada di artikel. Kami akan membantumu. ^Maysa"
Gojek,com.gojek.app,Pengguna Google,5,makasih gojek,0,2026-05-12 18:08:03,
Gojek,com.gojek.app,Pengguna Google,5,satset pol,0,2026-05-12 18:06:51,
Gojek,com.gojek.app,Pengguna Google,5,baguss,0,2026-05-12 18:06:15,
Gojek,com.gojek.app,Pengguna Google,5,ok sangat bermanfaat,0,2026-05-12 17:27:44,
Gojek,com.gojek.app,Pengguna Google,5,"Halo tim Gojek Indonesia, semoga ke depannya bisa menambahkan metode pembayaran melalui QRIS agar pengguna bisa membayar layanan Gojek lebih mudah tanpa harus menggunakan GoPay saja. Selain itu, mohon juga untuk memperbanyak promo dan diskon agar makin menarik bagi pengguna dan tidak kalah saing dengan aplikasi sebelah yang serupa. Karena sekarang banyak pengguna yang mempertimbangkan promo saat memilih aplikasi transportasi online. Terima kasih 🙏",3,2026-05-12 17:14:20,
Gojek,com.gojek.app,Pengguna Google,1,padahal saya udah pesen orang lain Malah TB TB di cancel terus ganti orang padahal saya Udah naik driver lain tolong ini gimana saya mau dilaporin untung saya udah cancel,1,2026-05-12 17:08:49,"Hai Kak Harnoe, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maysa"
Gojek,com.gojek.app,Pengguna Google,5,nyaman,0,2026-05-12 16:49:43,
Gojek,com.gojek.app,Pengguna Google,5,sangat bagus,0,2026-05-12 16:46:22,
Gojek,com.gojek.app,Pengguna Google,5,OK,0,2026-05-12 16:32:24,
Gojek,com.gojek.app,Pengguna Google,4,",,,👍",0,2026-05-12 16:24:20,
Gojek,com.gojek.app,Pengguna Google,5,bAgus,0,2026-05-12 16:23:43,
Gojek,com.gojek.app,Pengguna Google,5,bagus,0,2026-05-12 16:23:40,
Gojek,com.gojek.app,Pengguna Google,5,the best,0,2026-05-12 16:07:28,
Gojek,com.gojek.app,Pengguna Google,5,senenf msu kmana mna gampng klo ada gojeg,0,2026-05-12 15:53:56,
Gojek,com.gojek.app,Pengguna Google,5,sip pokokna mah.ok,0,2026-05-12 15:51:30,
Gojek,com.gojek.app,Pengguna Google,5,keren,0,2026-05-12 15:43:11,
Gojek,com.gojek.app,Pengguna Google,5,membantu,0,2026-05-12 15:39:59,
Gojek,com.gojek.app,Pengguna Google,5,mantap,0,2026-05-12 15:29:24,
Gojek,com.gojek.app,Pengguna Google,5,ok,0,2026-05-12 15:23:19,
Gojek,com.gojek.app,Pengguna Google,5,seeeppp,0,2026-05-12 15:21:21,
Gojek,com.gojek.app,Pengguna Google,5,mantulllllll,0,2026-05-12 15:16:28,
Gojek,com.gojek.app,Pengguna Google,5,sangat membantu bnget....disaat kontrol nenek ke RS tp gak puny mobil.driver ramah pula. sngt membantu saat pngen jajan TPI jauh....males antre,0,2026-05-12 15:07:55,
Gojek,com.gojek.app,Pengguna Google,1,aku benci bgt mengandalkan aplikasi ini ga bisa buat cepet cepettt,1,2026-05-12 14:57:35,"Hai Kak Titik, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maysa"
Gojek,com.gojek.app,Pengguna Google,5,A multi app for everyone needs,0,2026-05-12 14:49:33,
Gojek,com.gojek.app,Pengguna Google,5,sangat membantu 🙏🏻🙏🏻🙏🏻,0,2026-05-12 14:47:11,
Gojek,com.gojek.app,Pengguna Google,5,udah lama pakai aplikasi ini tidak pernah mengecewakan 👍👍👍,0,2026-05-12 14:32:13,
Gojek,com.gojek.app,Pengguna Google,4,Gercep,0,2026-05-12 14:29:15,
Gojek,com.gojek.app,Pengguna Google,5,"simple,sangat membantu aktifitas",0,2026-05-12 14:28:46,
Gojek,com.gojek.app,Pengguna Google,5,bagus,0,2026-05-12 14:27:24,
Gojek,com.gojek.app,Pengguna Google,5,membantu,0,2026-05-12 14:23:58,
Gojek,com.gojek.app,Pengguna Google,1,"sering banget nunggu lebih dari 10 menit dan driver ga gerak, giliran ditelpon drivernya bilang katanya gaada notif orderan, anehhh. giliran saya cancel saya yang di rating jelek sama driver.",1,2026-05-12 14:18:06,"Hai Kak Dea, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,bagus,0,2026-05-12 14:14:03,
Gojek,com.gojek.app,Pengguna Google,5,wes alhamdulillah pokok e,0,2026-05-12 14:13:54,
Gojek,com.gojek.app,Pengguna Google,4,aplikasinya bagus dan memuaskan tapi ada salah satu driver tadi yg kurang ramah dan bentak2 saya 🥲,0,2026-05-12 14:02:28,
Gojek,com.gojek.app,Pengguna Google,5,karya anak bangsa,0,2026-05-12 13:43:36,
Gojek,com.gojek.app,Pengguna Google,5,Cepat tepat murah👍👍,0,2026-05-12 13:40:25,
Gojek,com.gojek.app,Pengguna Google,5,bagus,0,2026-05-12 13:25:56,
Gojek,com.gojek.app,Pengguna Google,1,sumpah lu app apaan dahhh masa ongkir gofoodnya 22rb harga makanan cmn 15rb jarak resto ke rumsh gw dekat ongkir apaan 22rb,1,2026-05-12 13:18:26,"Mohon maaf atas ketidaknyamanannya Kak Nursyahrani. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas pelayanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan pelayanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,ok,0,2026-05-12 13:12:44,
Gojek,com.gojek.app,Pengguna Google,5,mantap keren.. sangat membantu 👍,0,2026-05-12 12:55:25,
Gojek,com.gojek.app,Pengguna Google,5,sangat sangat sangat membatu sekali,0,2026-05-12 12:52:39,
Gojek,com.gojek.app,Pengguna Google,4,Gojek membantu banyak pengangguran,0,2026-05-12 12:51:15,
Gojek,com.gojek.app,Pengguna Google,5,Suka sama apk gojek tapi yg bikin kesel gopay saya terblokir,0,2026-05-12 12:40:11,
Gojek,com.gojek.app,Pengguna Google,1,dah lah mahal... jelek lagi.. saya ga pada ganti alamat mana ntah dmn alamatnya,1,2026-05-12 12:32:55,"Mohon maaf atas ketidaknyamanannya Kak Ririn. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas pelayanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan pelayanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,"bagus dan menyenangkan pelayanan gojek nya pokonya mantep deh keren menyesuaikan, bintang lima aja deh best trimakasih gojek",0,2026-05-12 12:32:13,
Gojek,com.gojek.app,Pengguna Google,5,Pengiriman cepat 'driver ramah dan atribut lengkap .. aman .. Terimakasih,0,2026-05-12 12:22:30,
Gojek,com.gojek.app,Pengguna Google,1,"TOLONG BUAT DRIVER MOTOR KASIH TAHU BUAT BACA MAPS, JANGAN SOK TAHU JALAN JADINYA TELAT. TERUS KALAU LAGI BERKENDARA JANGAN PAKAI EARPHONE !!!",1,2026-05-12 12:22:08,"Hai Kak Cep Irpan, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,sangat membantu,0,2026-05-12 12:17:53,
Gojek,com.gojek.app,Pengguna Google,4,"tolong untuk bantuan menghubungi customer service via chat agar dimudahkan customer itu bisa mengetik sendiri apa yang mau ditanyain, bukan hanya ""pesan cepat"" aja, kan belum tentu yang mau saya tanya tersedia di pesan cepat kalian. buat driver gocar, saya gak akan lagi pesen pake gocar, karena songong2 banget.",0,2026-05-12 11:50:28,
Gojek,com.gojek.app,Pengguna Google,5,terimakasih,0,2026-05-12 11:47:02,
Gojek,com.gojek.app,Pengguna Google,5,selalu aman pakai gojek,0,2026-05-12 11:37:23,
Gojek,com.gojek.app,Pengguna Google,5,"kemana"" mudah dan drivernya ramah""..",0,2026-05-12 11:22:39,
Gojek,com.gojek.app,Pengguna Google,5,oke,0,2026-05-12 11:11:58,
Gojek,com.gojek.app,Pengguna Google,5,mantap,0,2026-05-12 10:58:26,
Gojek,com.gojek.app,Pengguna Google,5,baik ramah pengemudinya,0,2026-05-12 10:58:13,
Gojek,com.gojek.app,Pengguna Google,5,santai nyaman,0,2026-05-12 10:26:55,
Gojek,com.gojek.app,Pengguna Google,5,👍,0,2026-05-12 10:26:44,
Gojek,com.gojek.app,Pengguna Google,5,puas,0,2026-05-12 09:45:20,
Gojek,com.gojek.app,Pengguna Google,5,mantap trskan,0,2026-05-12 09:39:51,
Gojek,com.gojek.app,Pengguna Google,5,kenapa harus susah saat main go cats,0,2026-05-12 09:30:05,
Gojek,com.gojek.app,Pengguna Google,4,upil,0,2026-05-12 09:17:49,
Gojek,com.gojek.app,Pengguna Google,5,berguna dn bagus ... walo prnh dpt driver yg nolak ank sy karena gendut ..,0,2026-05-12 09:08:40,
Gojek,com.gojek.app,Pengguna Google,5,menyenangkan,0,2026-05-12 09:08:19,
Gojek,com.gojek.app,Pengguna Google,3,"ijin ya, hari ini bener2 kecewa banget, mau pergi pagian krn ada perlu yg urgent, pesen gojek dr 7.30 pesen gojek 3x di ambil tp tdk ada yang bergerak sama sekali ada 1 gojek malah muter arah dan makin jauh pdhal sy sdh chat brp x apakah mau di ambil atau tdk, sy cancel pun sy chat mrk dgn kata maaf, smp sy SC chat sy buat jaga2 takut di satronin dan di marah2 in driver sprt yg banyak terjadi. dan alhamdulilah 8.30 di ambil driver hijau lain dan mrk welcome. kl sprt ini apakah costumer salah.",1,2026-05-12 08:59:51,"Hai Kak Yusna, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,membantu sekali,0,2026-05-12 08:57:28,
Gojek,com.gojek.app,Pengguna Google,5,menyenangkan,0,2026-05-12 08:40:26,
Gojek,com.gojek.app,Pengguna Google,5,Garcep dan ramah,0,2026-05-12 08:34:58,
Gojek,com.gojek.app,Pengguna Google,5,pokoknya nyamann dah,0,2026-05-12 08:21:52,
Gojek,com.gojek.app,Pengguna Google,1,"mohon maaf sudah berlanggananpun sekarang saya hapus aplikasinya,krena tidak bisa verifikasi,dan satu lagi banyak dc dc masuk ke chat menagih,mengancam dan tidak sopan,dari aplikasi lain,tidak bisa chat digojekpun untuk melakukan bantuan apapun,aplikasi gojek klo masuk chat lain berarti aplikasi ini tidak aman,saya hapus,saldo ga bisa ditf,",1,2026-05-12 08:14:23,"Hai Kak Reyhan, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gojek.com dan cantumkan kode psr-26-132-0133-26379 pada subjek email. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,terima kasih 🙏🏻,0,2026-05-12 08:02:23,
Gojek,com.gojek.app,Pengguna Google,1,gojek ribet sekarang pakai kode .,1,2026-05-12 07:55:02,"Hai Kak Anggoro, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,membantu banget.,0,2026-05-12 07:54:33,
Gojek,com.gojek.app,Pengguna Google,5,kalo kita jarak jauh itu jangan dikasih nya motor listrik tolonglah gojek terhormat,0,2026-05-12 07:40:47,
Gojek,com.gojek.app,Pengguna Google,4,ok sih sejauh ini,0,2026-05-12 07:36:36,
Gojek,com.gojek.app,Pengguna Google,4,"Tiap kali order goride hemat sekarang ga pernah ada yg mau ambil,,padahal dulu bisa selalu dapet biarpun pake hemat,,trs kenapa skr susah ya,buat apa bikin tarif hemat tp ga bisa dipake",2,2026-05-12 07:22:12,
Gojek,com.gojek.app,Pengguna Google,4,"Tolong perbaiki lagi untuk pemesanan Gofood, resto buka tapi kok di Apps tutup",2,2026-05-12 07:20:30,
Gojek,com.gojek.app,Pengguna Google,5,Sangat diperlukan oleh karyawan yang perlu cepat....,0,2026-05-12 07:20:21,
Gojek,com.gojek.app,Pengguna Google,5,good,0,2026-05-12 07:08:30,
Gojek,com.gojek.app,Pengguna Google,5,belum pernah dikecewakan gojek,0,2026-05-12 07:06:38,
Gojek,com.gojek.app,Pengguna Google,5,bagus,0,2026-05-12 06:49:27,
Gojek,com.gojek.app,Pengguna Google,5,ok,0,2026-05-12 06:47:32,
Gojek,com.gojek.app,Pengguna Google,2,tolong ya segera perbaiki sistem bug pembayaran pada gojek. saya tidak melakukan transaksi apapun. dan ingin melakukan klaim dana tapi riwayat transaksi malah tidak tercantum dan hanya tercantum di dalam riwayat aplikasi saja. mohon untuk segera di perbaiki karena ini mengganggu saya. adakan sistem pembayaran yang harus meminta verifikasi oleh pemilik yang kalo di klik notifikasi langsung mengarah ke menu pembayaran atau langganan yang terdapat pilihan lanjut membayar atau menghapus langganan.,18,2026-05-12 06:44:56,"Mohon maaf atas ketidaknyamanannya, Kak Agustinho. Untuk mendapatkan riwayat pesanan, masuk ke menu ""Pesanan"" pada aplikasi Gojek > klik tombol panah di pojok kanan atas > pilih periode riwayat pesanan sesuai kebutuhan kamu. Semoga informasi ini membantu kamu. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,bagus terima kasih atas pelayanannya,0,2026-05-12 06:30:09,
Gojek,com.gojek.app,Pengguna Google,5,mantap,0,2026-05-12 06:26:40,
Gojek,com.gojek.app,Pengguna Google,5,berguna banget,0,2026-05-12 06:10:26,
Gojek,com.gojek.app,Pengguna Google,5,Terimakasih Go-Jek atas pelayanan dan jasanya. Selama pemakaian belum pernah terjadi hal - hal yang tidak dinginkan sebelumnya. Terimakasih sekali lagi.,0,2026-05-12 05:54:22,
Gojek,com.gojek.app,Pengguna Google,5,ok lah,0,2026-05-12 05:50:47,
Gojek,com.gojek.app,Pengguna Google,5,terimakasih pelayanan nya,0,2026-05-12 05:29:03,
Gojek,com.gojek.app,Pengguna Google,5,terimakasih driver gojek dan layanan gojek sudah membantu saat malas keluar untk makan,0,2026-05-12 04:15:11,
Gojek,com.gojek.app,Pengguna Google,2,"Tgl 11 Mei hari Senin, sayamenggunakan transportasi gojekindonesia sekitar jam17. 00 ( 5 sore) , memang ada sedikit masalah dgn driver. setelah turun dr gojek akun saya tdk bisa dibuka . Trima kasih.",1,2026-05-12 03:59:04,"Hai Kak Mennerawati, mohon maaf atas ketidaknyamannya. Untuk bantu pengecekan akun yang dibekukan, silakan masuk ke aplikasi Gojek lalu ke Profil > Bantuan > Masalah dengan Akun Saya > ""Akun saya dibekukan"" > isi formulir. Kami tunggu detail kendalanya ya. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,1,"kalau ga mepet sama tawaran yg menggiurkan saya g bkl masuk ke lubang pinjol gini, bahkan apk resmi kyk gojek aja masih menyebar data ke pihak ke 3... malahan nomor gopay saya pindahkan dengan nomor umum, mlh bnyk spam gara telat byr gopay 1 hari...udh lah yg nagih kyk DC pinjol benaran... g aman bgt data disini ckck g amanah... selesai semua delet akun.. lebih mending apk kuning",2,2026-05-12 03:51:05,"Hai Kak Aprilia, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan terkait layanan GoPay Pinjam, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.co.id. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,Good,0,2026-05-12 03:31:19,
Gojek,com.gojek.app,Pengguna Google,5,"mungkin di tingkatkan bagian ke restorannya kadang di aplikasi masih buka pas pesen dan ojolnya nyampe ternyata tutup, kasihan ke ojolnya",0,2026-05-12 02:46:20,
Gojek,com.gojek.app,Pengguna Google,4,kembali lagi ke arah yang lebih tinggi,0,2026-05-12 01:26:54,
Gojek,com.gojek.app,Pengguna Google,1,update mulu fitur gitu2 aja,1,2026-05-12 00:45:24,"Hai Kak Rizal, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melodi"
Gojek,com.gojek.app,Pengguna Google,5,Goks,0,2026-05-11 23:59:51,
Gojek,com.gojek.app,Pengguna Google,5,Gojek selalu dihati,0,2026-05-11 23:54:44,
Gojek,com.gojek.app,Pengguna Google,4,lebih bnyak lagi promonya,0,2026-05-11 23:39:31,
Gojek,com.gojek.app,Pengguna Google,5,mantap,0,2026-05-11 23:35:51,
Gojek,com.gojek.app,Pengguna Google,5,sangat memmbantu di saat urgent 👍🏻👍🏻,0,2026-05-11 23:26:41,
Gojek,com.gojek.app,Pengguna Google,1,pelanggan bayar 14000 driver dapet 8800 40% masuk kantong aplikator 🤔 ini klo bukan dzolim apa an,1,2026-05-11 22:57:57,
Gojek,com.gojek.app,Pengguna Google,5,mantap,0,2026-05-11 22:52:36,
Gojek,com.gojek.app,Pengguna Google,5,pelayannan dan pengantarannya sat set,0,2026-05-11 22:21:09,
Gojek,com.gojek.app,Pengguna Google,5,Baik,0,2026-05-11 21:52:46,
Gojek,com.gojek.app,Pengguna Google,5,tidak ada gratisan satu pun,0,2026-05-11 21:44:39,
Gojek,com.gojek.app,Pengguna Google,5,semua jadi mudah,0,2026-05-11 21:40:11,
Gojek,com.gojek.app,Pengguna Google,5,"Selalu baik ga ada masalah,driver oke2 semua",0,2026-05-11 21:36:59,
